course code,Section,Date & Time,Room,Instructor,Quota,Enrol,Avail,Wait,Remarks
OCES 4204,L1 (3827),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,Lecture Theater H (72) Lecture Theater H (72),"WYATT, Alex WYATT, Alex",30,24,6,0,
OCES 4301,L1 (3828),MoWe 10:30AM - 11:50AM,"Rm 1410, Lift 25-26 (60)","LAM, Ka Sin CindyYAU, Sin Ting Cynthia",41,40,1,0,
OCES 4320,L1 (3829),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"Rm 5508, Lift 25-26 (30) Rm 5508, Lift 25-26 (30)","HE, DingZHANG, Qiong HE, DingZHANG, Qiong",30,9,21,0,
OCES 4910A,R1 (4541),TBA,TBA,TBA,4,4,0,0,Instructor Consent Required
OCES 4964,LA1 (3832),TBA,TBA,TBA,20,6,14,0,Instructor Consent Required
OCES 4984,LA1 (3833),TBA,TBA,TBA,20,13,7,0,Instructor Consent Required
OCES 5100,L1 (1479),Th 09:00AM - 11:50AM,"Rm 5560, Lift 27-28 (30)","YUNG, CharmaineZENG, Qinglu",30,19,11,0,
OCES 5200,L1 (1480),Mo 01:30PM - 04:20PM,"G001, CYT Bldg (24)","WANG, Yan",15,5,10,0,
OCES 5300,L1 (1481),TuTh 03:00PM - 04:20PM,TBA,"HE, DingLI, JiyingWYATT, Alex",20,10,10,0,"> Venue: Room 4504
> Co-list with OCES 3202"
OCES 5320,L1 (1482),Fr 01:30PM - 04:20PM,"Rm 5510, Lift 25-26 (30)","HE, DingZHANG, Qiong",20,5,15,0,
OCES 5320,T1 (1483),We 06:00PM - 07:50PM,"Rm 5510, Lift 25-26 (30)","HE, DingZHANG, Qiong",20,5,15,0,
OCES 6011D,T1 (1484),Th 05:00PM - 05:50PM,"G009B, CYT Bldg (70)","HE, DingWU, LongjunZHANG, Qiong",70,62,8,0,
OCES 6770,T1 (1485),Tu 09:00AM - 10:20AM,"Rm 2463, Lift 25-26 (42)","ZENG, Qinglu",40,22,18,0,
OCES 6990,R1 (1486),TBA,TBA,TBA,30,19,11,0,
OCES 7990,R1 (1487),TBA,TBA,TBA,70,56,14,0,
PDEV 6770A,T1 (1714),TBA,TBA,TBA,500,344,156,0,
PDEV 6770B,T1 (1629),TBA,TBA,"ZHOU, Catherine",700,600,100,0,
PDEV 6770C,T1 (1537),TBA,TBA,TBA,100,38,62,0,
PDEV 6770D,T1 (1676),TBA,TBA,TBA,50,26,24,0,
PDEV 6770E,T1 (1279),TBA,TBA,TBA,300,125,175,0,
PDEV 6800A,T1 (1715),TBA,TBA,TBA,300,257,43,0,
PDEV 6800A,T2 (1716),TBA,TBA,TBA,300,24,276,0,
PDEV 6800B,T1 (1630),TBA,TBA,TBA,500,401,99,0,
PDEV 6800B,T2 (1631),TBA,TBA,TBA,500,29,471,0,
PDEV 6800B,T4 (1633),TBA,TBA,TBA,500,7,493,0,
PDEV 6800C,T1 (1538),TBA,TBA,TBA,50,10,40,0,
PDEV 6800C,T2 (1539),TBA,TBA,TBA,50,12,38,0,
PDEV 6800D,T1 (1677),TBA,TBA,TBA,22,4,18,0,
PDEV 6800D,T2 (1678),TBA,TBA,TBA,22,1,21,0,
PDEV 6800E,T1 (1280),TBA,TBA,TBA,250,218,32,0,
PDEV 6800E,T2 (1281),TBA,TBA,TBA,250,16,234,0,
PDEV 6800E,T4 (1283),TBA,TBA,TBA,250,7,243,0,
PDEV 6800F,T1 (1719),TBA,TBA,TBA,100,68,32,0,
PDEV 6800F,T3 (1721),TBA,TBA,TBA,100,1,99,0,
PDEV 6800G,T1 (1634),TBA,TBA,TBA,500,95,405,0,
PDEV 6800H,T1 (1542),TBA,TBA,TBA,50,34,16,0,
PDEV 6800I,T1 (1681),TBA,TBA,TBA,26,20,6,0,
PDEV 6800J,T1 (1284),TBA,TBA,TBA,30,27,3,0,
PDEV 6800Z,T01 (1077),We 10:00AM - 11:50AM,"Rm 6558, Lift 29-30 (50)","LUO, Jing (Crystal)",65,36,29,0,> Students should seek the instructor's approval to take this course.Instructor Consent Required
PDEV 6800Z,T02 (1078),Th 10:00AM - 11:50AM,"Rm 6558, Lift 29-30 (50)","LUO, Jing (Crystal)",65,36,29,0,> Students should seek the instructor's approval to take this course.Instructor Consent Required
PHYS 1002,L1 (3848),TuTh 10:30AM - 11:50AM,Lecture Theater K (106),"CHEN, Tian Wen",100,64,36,0,
PHYS 1002,L2 (3849),WeFr 01:30PM - 02:50PM,Lecture Theater G (132),"PANT, Nidhi",100,51,49,0,
PHYS 1101,L1 (3850),WeFr 01:30PM - 03:20PM,Lecture Theater C (211),"NG, Yee Fai",210,190,20,0,
PHYS 1101,T1 (3852),Fr 03:30PM - 04:20PM,"Rm 4620, Lift 31-32 (126)","NG, Yee Fai",97,97,0,0,
PHYS 1101,T2 (3854),Fr 06:00PM - 06:50PM,"G009B, CYT Bldg (70)","NG, Yee Fai",68,57,11,0,
PHYS 1101,T3 (3855),Tu 06:00PM - 06:50PM,"Rm 2503, Lift 25-26 (87)","NG, Yee Fai",45,36,9,0,
PHYS 1112,L1 (3856),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,Lecture Theater G (132) Lecture Theater G (132),"XU, Qin XU, Qin",110,90,20,0,
PHYS 1112,L2 (3858),MoWe 10:30AM - 11:50AM,"G010, CYT Bldg (140)","PROKOFIEV, Kirill",110,91,19,0,
